Employee ID,Age,Department,Position,Salary,Joining Date,Performance,Location,Education,Manager ID,Years in Company,Gender
7300,46,Engineering,Manager,103029,2013-08-28,Below Average,Dallas,High School,7294,0,Female
7301,24,HR,Intern,131494,2012-08-20,Good,San Francisco,Master's,8460,1,Female
7302,31,Engineering,Manager,123594,2023-07-26,Good,New York,High School,1378,13,Female
7303,41,Finance,Intern,60647,2017-06-13,Below Average,Los Angeles,High School,7637,3,Female
7304,57,Sales,Junior,111191,2018-05-28,Good,Chicago,PhD,3348,15,Male
7305,65,Marketing,Intern,128482,2024-12-14,Average,New York,Bachelor's,8652,11,Female
7306,49,Engineering,Manager,103613,2015-12-16,Good,Chicago,Master's,3171,9,Male
7307,31,Engineering,Intern,127341,2010-01-29,Average,San Francisco,PhD,6957,1,Male
7308,37,Engineering,Intern,64988,2011-05-05,Excellent,New York,Bachelor's,212,18,Male
7309,48,Engineering,Manager,100765,2022-07-01,Good,Los Angeles,Bachelor's,9248,20,Female
7310,62,Engineering,Junior,141366,2014-06-25,Good,New York,Master's,5208,8,Female
7311,63,Engineering,Intern,43989,2013-11-05,Good,Dallas,PhD,5870,19,Male
7312,54,Engineering,Junior,131136,2018-05-23,Good,Chicago,PhD,4057,18,Male
7313,27,Finance,Intern,141135,2017-01-07,Excellent,Dallas,Bachelor's,7475,14,Male
7314,44,Marketing,Intern,134131,2021-10-03,Excellent,New York,PhD,5954,8,Male
7315,30,HR,Junior,112791,2023-04-20,Average,San Francisco,Master's,6680,0,Female
7316,56,Finance,Intern,115201,2018-07-09,Below Average,New York,Bachelor's,2105,10,Male
7317,24,Finance,Intern,38866,2019-06-11,Below Average,Los Angeles,Bachelor's,4577,11,Male
7318,25,Engineering,Intern,71494,2017-12-27,Below Average,Dallas,High School,3655,10,Female
7319,37,Sales,Senior,122873,2017-09-07,Good,Los Angeles,PhD,1442,20,Female
7320,64,Marketing,Junior,116373,2018-02-18,Good,New York,High School,8205,15,Female
7321,42,Sales,Senior,64851,2016-04-23,Average,Chicago,Master's,9141,14,Female
7322,60,Engineering,Junior,64351,2023-09-01,Below Average,Dallas,Master's,3415,11,Male
7323,55,HR,Junior,102945,2023-12-27,Average,New York,PhD,3214,0,Male
7324,65,Finance,Intern,45502,2021-11-12,Below Average,San Francisco,Bachelor's,8302,15,Female
7325,48,HR,Junior,93628,2013-04-19,Below Average,Dallas,Bachelor's,4907,14,Male
7326,32,Finance,Senior,36535,2016-07-25,Excellent,San Francisco,Master's,7519,14,Female
7327,37,Engineering,Senior,95259,2023-09-23,Good,Dallas,High School,5524,6,Male
7328,65,Finance,Intern,46900,2019-10-20,Good,Dallas,Master's,2726,4,Male
7329,44,Engineering,Manager,114636,2017-07-07,Good,New York,Bachelor's,791,10,Female
7330,39,Marketing,Intern,39659,2024-07-18,Good,Los Angeles,High School,4524,12,Male
7331,65,Finance,Junior,69575,2011-02-25,Average,Los Angeles,Master's,5241,2,Female
7332,59,Finance,Manager,104276,2018-12-08,Good,Dallas,PhD,1324,13,Male
7333,33,Sales,Manager,142933,2019-07-10,Below Average,Los Angeles,Bachelor's,3027,3,Female
7334,28,Sales,Manager,74666,2022-05-17,Average,Dallas,PhD,9764,15,Male
7335,48,Marketing,Intern,148234,2018-10-30,Average,New York,High School,9078,14,Male
7336,59,HR,Senior,79873,2024-03-29,Average,Chicago,High School,7679,19,Female
7337,49,Sales,Manager,145232,2020-12-02,Below Average,Chicago,Master's,5395,3,Male
7338,38,Sales,Senior,117113,2013-12-27,Good,New York,Bachelor's,8459,10,Male
7339,27,HR,Junior,47081,2016-08-25,Excellent,San Francisco,High School,2991,5,Male
7340,36,HR,Junior,129710,2013-06-01,Below Average,New York,High School,561,6,Female
7341,65,Marketing,Intern,144478,2012-12-06,Good,Los Angeles,High School,3419,2,Female
7342,32,Engineering,Senior,115787,2010-03-02,Below Average,Los Angeles,Master's,6087,9,Female
7343,35,HR,Senior,141794,2017-11-26,Good,Los Angeles,High School,5842,12,Male
7344,36,Engineering,Junior,132777,2012-07-23,Good,Chicago,Bachelor's,9474,14,Male
7345,28,Engineering,Manager,91271,2013-04-19,Good,Chicago,PhD,545,19,Male
7346,23,Finance,Junior,45115,2022-11-28,Below Average,Chicago,PhD,6707,10,Female
7347,26,HR,Intern,55720,2017-09-24,Below Average,Chicago,High School,23,4,Female
7348,54,Finance,Senior,66775,2012-12-21,Average,Chicago,High School,2782,10,Female
7349,61,HR,Intern,125555,2015-05-19,Average,Dallas,Bachelor's,9864,13,Male
7350,26,Engineering,Intern,58219,2014-06-23,Below Average,Dallas,Bachelor's,7319,20,Male
7351,25,Sales,Senior,127887,2021-10-23,Good,Los Angeles,PhD,8395,11,Female
7352,36,Marketing,Junior,86311,2014-10-31,Below Average,New York,High School,6028,7,Male
7353,52,Finance,Senior,53348,2019-01-21,Excellent,Dallas,Bachelor's,9058,11,Female
7354,57,HR,Senior,116033,2020-05-24,Good,Dallas,PhD,5839,18,Female
7355,24,Marketing,Intern,113064,2024-09-27,Excellent,Chicago,Bachelor's,5441,19,Male
7356,47,Finance,Junior,116061,2015-03-05,Excellent,Dallas,High School,1162,1,Female
7357,39,HR,Intern,68030,2013-11-18,Good,New York,PhD,4096,1,Female
7358,41,Marketing,Manager,96732,2023-09-21,Average,San Francisco,PhD,9441,13,Female
7359,30,Finance,Junior,97706,2010-03-12,Good,New York,High School,6010,16,Female
7360,64,Marketing,Manager,75447,2012-06-14,Average,Chicago,High School,4771,1,Female
7361,55,Engineering,Manager,113579,2024-08-31,Below Average,San Francisco,High School,4212,1,Male
7362,61,HR,Intern,30787,2017-02-09,Excellent,New York,Master's,6743,7,Male
7363,39,Finance,Intern,122600,2013-07-03,Excellent,Dallas,Bachelor's,9021,11,Male
7364,36,HR,Junior,133467,2014-01-07,Excellent,New York,Master's,4919,3,Female
7365,54,HR,Manager,53401,2023-10-14,Good,Chicago,High School,9977,11,Male
7366,61,Sales,Intern,95128,2012-11-07,Excellent,San Francisco,Bachelor's,697,5,Female
7367,44,Finance,Manager,97116,2023-05-06,Average,San Francisco,Bachelor's,5103,2,Male
7368,46,Marketing,Manager,105447,2013-09-23,Good,Dallas,Bachelor's,9792,15,Female
7369,59,Finance,Manager,89279,2014-11-25,Excellent,Los Angeles,Bachelor's,8936,1,Female
7370,50,Finance,Senior,120415,2014-04-08,Excellent,New York,PhD,9605,20,Male
7371,31,HR,Intern,48321,2010-07-14,Excellent,Dallas,Bachelor's,5808,8,Male
7372,36,Marketing,Senior,63929,2019-11-18,Below Average,Chicago,Master's,1831,8,Male
7373,65,Sales,Intern,110848,2015-12-01,Below Average,New York,Bachelor's,3039,15,Male
7374,54,Engineering,Junior,56982,2020-10-13,Excellent,Chicago,High School,5490,4,Male
7375,34,Finance,Intern,130905,2020-07-24,Good,New York,Bachelor's,9927,7,Male
7376,43,Marketing,Junior,144510,2011-06-30,Below Average,New York,Master's,6591,8,Male
7377,43,Finance,Intern,54303,2021-03-19,Average,Los Angeles,High School,2216,18,Male
7378,41,Marketing,Manager,107988,2021-09-26,Below Average,Chicago,High School,7238,14,Female
7379,54,Finance,Junior,135967,2015-07-28,Average,Dallas,PhD,1156,14,Female
7380,26,Sales,Senior,135708,2021-06-30,Average,Dallas,PhD,6971,17,Male
7381,33,Engineering,Intern,79482,2023-07-20,Good,San Francisco,Bachelor's,1962,5,Female
7382,65,Engineering,Manager,100313,2013-05-03,Below Average,Dallas,Bachelor's,4866,18,Female
7383,55,Engineering,Intern,86709,2014-06-06,Below Average,Chicago,High School,6530,14,Male
7384,29,Marketing,Junior,125180,2020-12-07,Below Average,Los Angeles,High School,7843,12,Female
7385,41,Marketing,Junior,85884,2010-01-07,Average,Los Angeles,Bachelor's,1502,19,Female
7386,59,Finance,Junior,50448,2014-07-03,Good,New York,High School,5578,19,Female
7387,59,Engineering,Manager,84367,2013-01-11,Below Average,San Francisco,High School,2509,1,Male
7388,40,Engineering,Junior,141307,2011-06-16,Excellent,Chicago,Master's,1950,19,Male
7389,27,Marketing,Senior,99248,2020-12-02,Below Average,Dallas,High School,4493,4,Male
7390,26,Engineering,Intern,64874,2018-09-10,Average,Dallas,PhD,7930,2,Male
7391,56,HR,Manager,62915,2023-04-21,Good,New York,PhD,1951,4,Female
7392,25,Marketing,Senior,96760,2023-05-23,Average,Chicago,Bachelor's,3931,16,Male
7393,52,HR,Intern,58229,2015-08-22,Below Average,Los Angeles,Master's,1393,9,Female
7394,47,Marketing,Manager,113517,2011-05-09,Good,Los Angeles,Master's,6492,3,Male
7395,57,Marketing,Senior,125268,2022-06-14,Good,Dallas,Bachelor's,7999,3,Female
7396,38,Sales,Junior,136960,2011-07-15,Excellent,New York,PhD,7983,19,Female
7397,49,Marketing,Junior,143517,2023-04-14,Below Average,New York,Master's,3124,18,Male
7398,36,Finance,Junior,44020,2010-02-16,Average,Chicago,Bachelor's,9964,1,Male
7399,53,Sales,Senior,146542,2016-11-19,Average,Dallas,Bachelor's,6965,13,Female
7400,42,HR,Intern,31956,2012-05-10,Good,New York,Master's,9279,4,Female
7401,28,HR,Intern,101666,2013-02-09,Good,Dallas,PhD,7492,10,Male
7402,46,Engineering,Senior,108625,2012-12-17,Average,Dallas,PhD,6103,0,Female
7403,39,Finance,Junior,88059,2020-11-12,Good,Dallas,High School,5057,12,Male
7404,55,HR,Manager,115315,2022-12-07,Average,San Francisco,Bachelor's,5173,12,Male
7405,59,Engineering,Manager,143650,2021-07-02,Below Average,Dallas,Master's,7286,14,Male
7406,30,Marketing,Junior,132082,2014-02-09,Below Average,New York,Master's,9444,8,Male
7407,64,HR,Senior,148620,2012-06-18,Excellent,San Francisco,Master's,4323,17,Female
7408,25,Engineering,Junior,39643,2017-04-12,Good,Los Angeles,PhD,4325,8,Female
7409,26,Finance,Senior,39087,2012-01-30,Below Average,New York,PhD,379,10,Male
7410,35,HR,Intern,61335,2022-03-15,Good,Chicago,PhD,9275,1,Male
7411,53,Marketing,Manager,57577,2018-06-20,Excellent,San Francisco,PhD,8962,4,Female
7412,48,Marketing,Junior,73473,2024-08-17,Excellent,Los Angeles,Bachelor's,6795,18,Male
7413,32,Sales,Junior,120091,2024-02-18,Average,Chicago,Bachelor's,541,3,Female
7414,53,HR,Junior,86679,2014-12-06,Excellent,Los Angeles,PhD,6248,18,Male
7415,51,Sales,Senior,109752,2024-01-03,Excellent,Los Angeles,Master's,3116,12,Male
7416,35,Sales,Junior,109894,2015-01-20,Average,Chicago,Master's,2617,20,Female
7417,37,Marketing,Manager,147046,2013-06-20,Good,San Francisco,Bachelor's,9681,3,Male
7418,56,Sales,Junior,72781,2019-11-03,Good,Los Angeles,Master's,5442,10,Female
7419,41,Marketing,Junior,42153,2011-11-19,Excellent,San Francisco,Bachelor's,7063,0,Female
7420,44,HR,Junior,85198,2016-12-12,Good,Los Angeles,PhD,7368,20,Male
7421,53,Marketing,Senior,51175,2010-01-24,Good,New York,High School,7571,7,Female
7422,50,Engineering,Intern,64114,2020-04-03,Excellent,Los Angeles,Bachelor's,8770,14,Female
7423,38,Finance,Senior,137034,2018-08-11,Excellent,Los Angeles,Master's,2277,6,Female
7424,61,Marketing,Intern,69369,2021-02-19,Below Average,New York,High School,4426,19,Male
7425,33,Sales,Junior,132142,2011-12-04,Average,San Francisco,High School,3143,15,Male
7426,30,HR,Manager,70899,2013-04-23,Average,Dallas,High School,9641,7,Male
7427,62,Finance,Senior,85330,2010-06-10,Excellent,New York,Master's,5028,7,Female
7428,40,Engineering,Manager,83977,2019-08-09,Below Average,New York,Master's,2653,14,Female
7429,60,Sales,Intern,149030,2020-06-01,Below Average,Los Angeles,PhD,7351,12,Female
7430,53,Engineering,Senior,145948,2022-11-29,Below Average,Dallas,PhD,6294,13,Male
7431,53,Finance,Junior,71698,2016-09-18,Below Average,New York,PhD,4687,6,Female
7432,31,Engineering,Junior,142992,2022-09-21,Excellent,Chicago,Bachelor's,6760,8,Male
7433,63,Marketing,Manager,98301,2020-08-02,Good,Los Angeles,Bachelor's,8170,18,Male
7434,47,Marketing,Intern,111759,2016-06-09,Below Average,Chicago,High School,4797,2,Female
7435,32,Marketing,Manager,110043,2021-04-20,Below Average,New York,High School,6197,5,Female
7436,31,HR,Senior,120165,2022-10-09,Average,New York,Master's,4387,10,Male
7437,51,Finance,Intern,130959,2014-08-30,Excellent,Los Angeles,PhD,4339,19,Male
7438,22,Marketing,Intern,82470,2010-05-27,Good,San Francisco,PhD,1601,18,Female
7439,60,Sales,Junior,40420,2011-12-02,Below Average,Dallas,High School,9347,4,Female
7440,60,Marketing,Junior,138081,2011-03-25,Average,Los Angeles,Bachelor's,4305,13,Female
7441,65,HR,Junior,118097,2013-03-14,Good,Los Angeles,Master's,4188,9,Male
7442,64,Sales,Senior,99804,2013-06-27,Below Average,Dallas,Master's,213,18,Male
7443,53,Marketing,Junior,119988,2015-05-19,Good,San Francisco,High School,3075,2,Male
7444,49,Marketing,Manager,106334,2023-07-09,Below Average,New York,Master's,5115,1,Male
7445,28,Marketing,Junior,101817,2018-07-11,Good,Dallas,PhD,5054,14,Male
7446,53,HR,Senior,149078,2020-12-25,Average,San Francisco,Master's,8041,11,Male
7447,56,Marketing,Manager,98842,2012-10-16,Excellent,Los Angeles,PhD,1944,9,Male
7448,54,HR,Intern,116412,2019-11-26,Below Average,Dallas,Master's,8983,3,Female
7449,30,Finance,Junior,81262,2022-11-05,Excellent,Dallas,Bachelor's,6997,12,Male
7450,37,Sales,Intern,117003,2021-10-31,Average,Los Angeles,Master's,6053,18,Female
7451,55,Engineering,Manager,82121,2024-08-01,Good,Dallas,PhD,3679,20,Male
7452,48,Engineering,Junior,147217,2023-09-29,Good,San Francisco,Bachelor's,9287,16,Male
7453,55,HR,Senior,83235,2016-01-17,Excellent,Dallas,Master's,20,9,Male
7454,50,Finance,Senior,68207,2011-06-02,Good,Los Angeles,High School,1832,7,Male
7455,33,Finance,Junior,139180,2020-12-20,Good,Chicago,Master's,2761,11,Female
7456,26,Engineering,Manager,95803,2024-09-07,Excellent,Dallas,PhD,9493,20,Male
7457,31,Finance,Junior,57590,2019-08-27,Excellent,New York,Master's,1364,12,Male
7458,62,Marketing,Junior,55267,2011-01-18,Excellent,San Francisco,Bachelor's,6902,18,Male
7459,42,Sales,Senior,145416,2019-12-17,Good,Los Angeles,Master's,249,2,Male
7460,52,Finance,Senior,53300,2016-09-16,Good,New York,PhD,1255,0,Female
7461,27,Finance,Junior,64384,2011-11-02,Below Average,San Francisco,Master's,7942,20,Female
7462,65,Finance,Senior,108236,2011-09-02,Excellent,Los Angeles,High School,6946,4,Female
7463,37,Sales,Junior,70654,2020-11-12,Average,San Francisco,PhD,6816,9,Male
7464,34,Sales,Senior,149190,2017-03-09,Average,San Francisco,Master's,4712,11,Female
7465,60,HR,Intern,104443,2019-08-27,Good,Dallas,High School,6916,9,Female
7466,40,HR,Senior,121009,2018-12-12,Excellent,Los Angeles,Master's,3208,5,Female
7467,39,Sales,Senior,135159,2015-06-26,Average,San Francisco,Bachelor's,2485,1,Male
7468,27,Sales,Intern,125468,2020-07-19,Excellent,New York,PhD,7988,7,Female
7469,36,Finance,Intern,129056,2016-12-04,Excellent,San Francisco,PhD,1558,5,Male
7470,25,Marketing,Manager,85613,2010-10-22,Good,San Francisco,Master's,2370,8,Female
7471,22,Finance,Senior,61455,2014-10-07,Below Average,Los Angeles,PhD,8233,6,Male
7472,36,Sales,Junior,43502,2020-08-17,Good,Dallas,High School,6688,9,Male
7473,56,Sales,Manager,98427,2024-09-17,Good,Los Angeles,PhD,7453,0,Female
7474,28,Marketing,Intern,38466,2015-11-25,Excellent,Dallas,Bachelor's,8272,3,Female
7475,23,Engineering,Senior,61113,2021-08-02,Average,New York,Bachelor's,858,7,Male
7476,43,Marketing,Junior,120063,2016-07-10,Excellent,Los Angeles,Master's,3502,15,Male
7477,45,Engineering,Intern,144279,2011-11-09,Excellent,San Francisco,High School,419,8,Male
7478,59,Finance,Manager,75407,2017-10-20,Average,Los Angeles,PhD,8653,3,Female
7479,37,Engineering,Intern,111178,2023-10-22,Below Average,Los Angeles,High School,7541,15,Female
7480,55,Sales,Junior,86496,2023-12-03,Average,Los Angeles,Bachelor's,4701,3,Male
7481,57,Marketing,Intern,144466,2013-04-14,Below Average,Los Angeles,Bachelor's,3594,16,Female
7482,45,Sales,Senior,106705,2013-10-29,Excellent,Chicago,High School,7721,4,Male
7483,55,Sales,Junior,97619,2019-03-31,Below Average,Chicago,High School,5569,7,Male
7484,48,HR,Junior,56305,2015-05-20,Average,Dallas,High School,2298,3,Male
7485,49,Marketing,Senior,43464,2011-09-14,Excellent,New York,PhD,3867,11,Male
7486,61,Sales,Junior,32050,2024-04-18,Below Average,Dallas,PhD,3478,20,Male
7487,56,Sales,Manager,102037,2013-03-07,Good,New York,Bachelor's,8565,9,Male
7488,65,Sales,Senior,54530,2018-02-04,Average,Dallas,PhD,2073,15,Female
7489,62,HR,Junior,87386,2011-02-23,Below Average,Los Angeles,Bachelor's,7074,11,Female
7490,25,Engineering,Intern,33565,2019-09-24,Below Average,Chicago,High School,6140,11,Male
7491,64,Sales,Manager,42407,2019-03-02,Good,San Francisco,PhD,6521,14,Male
7492,47,Sales,Senior,36347,2022-07-19,Below Average,Chicago,Bachelor's,5094,17,Female
7493,23,HR,Manager,79690,2019-07-09,Good,Dallas,High School,7334,10,Male
7494,22,Engineering,Junior,83787,2020-12-06,Excellent,New York,High School,7522,9,Male
7495,46,Finance,Junior,64465,2018-12-03,Excellent,Chicago,Master's,1264,2,Female
7496,59,Finance,Senior,43354,2012-01-13,Average,Los Angeles,PhD,5711,8,Male
7497,57,Engineering,Junior,80658,2022-07-21,Good,San Francisco,High School,4988,0,Male
7498,26,Finance,Junior,40724,2024-01-27,Below Average,Los Angeles,Master's,6313,19,Male
7499,65,Engineering,Junior,92829,2025-01-23,Excellent,New York,Bachelor's,8775,8,Male
7500,54,Finance,Intern,86910,2024-06-07,Excellent,Dallas,Master's,979,6,Male
7501,59,Sales,Manager,34018,2022-06-10,Good,San Francisco,Master's,651,4,Female
7502,37,Engineering,Manager,51793,2014-06-16,Good,San Francisco,Bachelor's,4866,5,Male
7503,45,Sales,Junior,75654,2021-11-13,Below Average,New York,High School,4048,18,Male
7504,56,HR,Senior,93128,2023-11-11,Excellent,Dallas,Master's,5454,9,Male
7505,47,Engineering,Junior,112089,2013-11-28,Average,Los Angeles,High School,5648,9,Female
7506,60,Engineering,Junior,128963,2018-07-30,Average,Dallas,PhD,3548,11,Female
7507,24,Finance,Intern,149484,2014-05-26,Good,Dallas,High School,3258,8,Female
7508,60,Engineering,Junior,132523,2016-05-01,Good,Los Angeles,Bachelor's,4325,18,Female
7509,57,Engineering,Intern,67826,2024-10-29,Good,Dallas,Bachelor's,2137,9,Female
7510,39,Engineering,Manager,42058,2020-12-24,Average,Dallas,Bachelor's,228,1,Male
7511,65,Sales,Manager,137550,2020-05-28,Below Average,San Francisco,Bachelor's,56,4,Female
7512,39,HR,Manager,93747,2023-10-18,Average,Los Angeles,Master's,1569,19,Male
7513,31,HR,Manager,59493,2022-12-22,Below Average,Los Angeles,High School,9210,14,Male
7514,23,HR,Intern,118533,2015-05-18,Good,Chicago,Bachelor's,5749,4,Female
7515,54,Finance,Intern,76160,2020-11-03,Below Average,Chicago,PhD,357,20,Female
7516,56,Sales,Manager,57600,2018-06-13,Good,Los Angeles,PhD,7191,19,Male
7517,29,Engineering,Intern,124240,2022-07-24,Average,Chicago,Bachelor's,5062,18,Male
7518,51,Finance,Senior,36682,2014-04-10,Average,New York,Bachelor's,9390,15,Female
7519,37,Marketing,Junior,116712,2016-11-15,Excellent,Chicago,Bachelor's,2583,10,Male
7520,23,HR,Junior,129016,2014-03-16,Average,San Francisco,Master's,4545,19,Female
7521,34,Marketing,Intern,95564,2012-05-26,Average,New York,PhD,8213,0,Male
7522,39,Engineering,Intern,35451,2017-07-01,Good,Dallas,PhD,2190,3,Female
7523,55,Finance,Senior,56334,2014-01-14,Average,San Francisco,High School,5459,15,Female
7524,44,HR,Manager,36713,2010-08-24,Average,New York,Master's,5587,4,Male
7525,32,Sales,Intern,105853,2010-08-04,Excellent,San Francisco,Bachelor's,2839,16,Female
7526,43,Finance,Manager,44824,2019-04-25,Below Average,San Francisco,Bachelor's,4624,7,Female
7527,51,Marketing,Senior,116778,2015-03-24,Average,New York,Bachelor's,7855,2,Male
7528,36,Marketing,Senior,115992,2022-02-18,Below Average,Dallas,Master's,5546,6,Female
7529,51,Engineering,Junior,92194,2016-07-19,Good,Chicago,Master's,3768,8,Female
7530,60,Engineering,Senior,113096,2017-06-02,Good,Los Angeles,Bachelor's,612,15,Female
7531,27,Marketing,Senior,112351,2015-10-03,Excellent,Los Angeles,PhD,9173,1,Female
7532,23,Marketing,Junior,49120,2014-10-01,Excellent,Dallas,High School,9210,9,Female
7533,60,Sales,Intern,109886,2013-08-31,Below Average,Los Angeles,High School,1310,5,Female
7534,63,Finance,Junior,71887,2013-01-02,Good,San Francisco,High School,4987,2,Male
7535,40,HR,Intern,82180,2022-11-06,Average,Chicago,PhD,487,15,Female
7536,40,HR,Junior,51436,2013-05-06,Average,Dallas,Bachelor's,1606,18,Male
7537,51,Engineering,Senior,86031,2010-05-05,Good,San Francisco,High School,6238,12,Male
7538,26,Sales,Manager,34037,2011-02-08,Good,Dallas,PhD,8727,10,Male
7539,48,Sales,Manager,36339,2017-01-01,Good,Chicago,Master's,7923,20,Male
7540,31,Finance,Senior,100815,2010-02-02,Excellent,Chicago,Bachelor's,1553,16,Female
7541,60,Sales,Manager,133542,2011-12-17,Average,New York,PhD,5783,10,Female
7542,34,Finance,Manager,142853,2018-03-12,Below Average,Chicago,Master's,3978,4,Male
7543,50,Engineering,Junior,79874,2010-09-01,Excellent,Chicago,Bachelor's,1554,16,Male
7544,56,HR,Intern,33716,2013-12-21,Average,New York,High School,4235,19,Female
7545,61,HR,Manager,103132,2011-02-27,Below Average,Los Angeles,High School,7836,16,Female
7546,29,Engineering,Manager,100054,2012-08-19,Good,New York,High School,1452,2,Female
7547,32,Engineering,Junior,108349,2021-06-25,Average,Chicago,PhD,3867,19,Male
7548,50,HR,Junior,129404,2013-11-11,Excellent,Dallas,Bachelor's,7106,17,Female
7549,24,Marketing,Intern,149745,2010-12-23,Excellent,San Francisco,High School,432,18,Female
7550,33,Sales,Intern,49743,2020-10-03,Excellent,New York,PhD,3599,20,Female
7551,44,Engineering,Junior,38988,2023-06-14,Below Average,Dallas,PhD,5801,5,Female
7552,36,Finance,Junior,144758,2010-06-15,Below Average,Los Angeles,Master's,8311,8,Male
7553,64,Finance,Junior,146469,2015-06-21,Average,New York,PhD,9973,7,Female
7554,48,Engineering,Intern,49620,2023-03-17,Below Average,Chicago,PhD,8413,10,Female
7555,35,Marketing,Junior,74860,2022-12-26,Good,New York,PhD,6359,0,Male
7556,41,Finance,Senior,111875,2021-04-30,Below Average,Los Angeles,Master's,1142,5,Female
7557,58,Engineering,Manager,86775,2019-03-28,Below Average,New York,Bachelor's,5299,12,Male
7558,47,HR,Manager,134742,2020-09-20,Average,Dallas,PhD,2693,4,Male
7559,65,HR,Senior,66311,2018-08-04,Average,Chicago,Master's,3863,17,Male
7560,38,Finance,Intern,87776,2024-10-17,Good,New York,High School,580,3,Female
7561,47,HR,Intern,84172,2016-04-23,Good,Chicago,Master's,941,3,Male
7562,55,Sales,Manager,113218,2015-06-26,Excellent,Chicago,Bachelor's,5833,12,Female
7563,61,Sales,Senior,93392,2011-03-13,Excellent,Los Angeles,PhD,1941,10,Female
7564,45,Engineering,Junior,142624,2011-05-07,Good,Chicago,Bachelor's,1151,9,Male
7565,42,Sales,Manager,80126,2023-02-02,Excellent,New York,High School,9348,14,Female
7566,54,Finance,Senior,54800,2016-04-02,Below Average,New York,PhD,2899,4,Male
7567,52,Sales,Senior,37056,2018-05-20,Average,San Francisco,PhD,9124,2,Female
7568,65,Engineering,Manager,98074,2016-12-22,Good,Chicago,Master's,5714,18,Male
7569,60,Engineering,Senior,30693,2024-03-26,Below Average,San Francisco,High School,3584,13,Male
7570,53,Engineering,Manager,94915,2019-04-14,Good,Dallas,Master's,1576,10,Male
7571,31,HR,Junior,122090,2020-03-28,Average,Chicago,Bachelor's,383,0,Female
7572,43,HR,Junior,120102,2020-11-04,Excellent,San Francisco,Master's,574,20,Female
7573,47,Marketing,Intern,40331,2020-11-22,Good,Chicago,Master's,887,19,Male
7574,24,Engineering,Manager,66095,2016-05-31,Good,Los Angeles,High School,9283,1,Female
7575,32,Finance,Intern,61619,2023-07-09,Excellent,New York,High School,3319,7,Male
7576,61,Engineering,Manager,126433,2024-02-11,Average,Chicago,High School,7531,3,Female
7577,61,Sales,Senior,125628,2011-12-10,Below Average,New York,Bachelor's,3644,9,Male
7578,23,Sales,Manager,99710,2020-03-24,Excellent,San Francisco,Bachelor's,1648,14,Female
7579,31,Sales,Junior,125481,2017-05-12,Excellent,San Francisco,Bachelor's,8774,19,Female
7580,62,HR,Junior,78487,2013-04-27,Average,New York,Bachelor's,6731,6,Male
7581,58,HR,Manager,93396,2021-05-07,Average,San Francisco,Bachelor's,5716,20,Female
7582,43,HR,Intern,114833,2014-07-27,Below Average,Dallas,Bachelor's,1564,20,Female
7583,47,Marketing,Senior,36744,2019-10-14,Excellent,New York,High School,892,5,Male
7584,34,HR,Intern,127901,2018-05-10,Excellent,New York,Master's,7396,4,Female
7585,58,Finance,Intern,121242,2014-01-04,Good,Dallas,PhD,1342,9,Male
7586,32,Sales,Intern,57060,2023-11-25,Excellent,Los Angeles,High School,8589,4,Female
7587,50,Sales,Junior,113376,2016-11-06,Good,New York,Bachelor's,8622,0,Male
7588,23,Finance,Senior,131911,2023-12-19,Average,Chicago,High School,2391,7,Male
7589,57,Engineering,Intern,118908,2020-08-16,Excellent,Dallas,Master's,6126,16,Female
7590,46,Sales,Senior,78913,2017-10-31,Average,Dallas,Bachelor's,6927,10,Male
7591,49,Finance,Senior,140830,2022-10-05,Excellent,San Francisco,Bachelor's,7779,15,Male
7592,63,Sales,Intern,116964,2012-08-14,Excellent,New York,Bachelor's,279,15,Male
7593,38,HR,Junior,109539,2024-12-16,Excellent,Los Angeles,Master's,2312,4,Female
7594,28,Sales,Manager,51958,2024-07-03,Excellent,San Francisco,Master's,4699,14,Male
7595,57,Engineering,Manager,67878,2016-05-10,Below Average,New York,High School,2729,4,Female
7596,33,Engineering,Manager,118112,2019-11-24,Average,Los Angeles,High School,9923,16,Male
7597,50,Engineering,Senior,125665,2013-07-16,Average,San Francisco,Master's,4805,5,Female
7598,26,Engineering,Manager,145069,2016-02-20,Average,San Francisco,PhD,3522,0,Male
7599,25,Sales,Manager,53376,2012-10-26,Good,Los Angeles,PhD,2970,16,Male
7600,37,Marketing,Manager,52675,2016-05-07,Average,New York,High School,1391,8,Male
7601,51,Sales,Manager,59139,2022-05-14,Good,New York,Master's,3222,12,Male
7602,65,HR,Manager,45669,2020-01-19,Good,Los Angeles,Bachelor's,5156,6,Female
7603,33,Sales,Senior,126823,2022-10-13,Good,Chicago,Bachelor's,4501,15,Female
7604,37,Finance,Senior,140290,2011-07-13,Below Average,Dallas,PhD,3768,13,Female
7605,30,Finance,Intern,109467,2022-06-09,Below Average,Chicago,Bachelor's,3509,14,Male
7606,63,Finance,Junior,51281,2012-09-21,Average,Los Angeles,PhD,7408,13,Male
7607,57,Sales,Manager,104149,2012-11-11,Average,Chicago,Bachelor's,476,12,Male
7608,52,Engineering,Intern,128402,2012-04-20,Average,New York,High School,2055,18,Female
7609,47,Engineering,Intern,99431,2024-07-02,Below Average,Los Angeles,Bachelor's,1317,15,Female
7610,52,Sales,Junior,102707,2021-03-13,Below Average,Chicago,Bachelor's,4620,8,Female
